price;lagged_price_24h;lagged_price_25h;lagged_price_26h;lagged_price_27h;lagged_price_7d;lagged_price_24h_mean_24h;lagged_price_24h_mean_7d
84.01;93.5;82.98;77.1;72.29;63.92;89.75374999999883;81.28898809523801
77.15;104.06;93.5;82.98;77.1;67.98;88.63208333333216;81.48732142857135
68.5;96.06;104.06;93.5;82.98;65.04;87.86958333333217;81.59559523809514
59.07;81.08;96.06;104.06;93.5;58.46;87.39124999999883;81.66601190476182
38.21;77.81;81.08;96.06;104.06;48.85;87.2929166666655;81.76446428571418
26.09;72.95;77.81;81.08;96.06;38.43;87.0741666666655;81.857738095238
39.51;70.35;72.95;77.81;81.08;28.97;86.9254166666655;81.96601190476181
41.41;68.74;70.35;72.95;77.81;12.33;86.91374999999881;82.0854761904761
24.5;65.37;68.74;70.35;72.95;10.55;86.85374999999881;82.19851190476182
10.06;69.92;65.37;68.74;70.35;18.33;86.87624999999882;82.33309523809515
20.93;71.7;69.92;65.37;68.74;37.41;86.8299999999988;82.45684523809516
62.36;80.46;71.7;69.92;65.37;62.83;86.85416666666548;82.59434523809516
86.0;93.88;80.46;71.7;69.92;78.9;86.80041666666547;82.77767857142848
119.9;128.74;93.88;80.46;71.7;89.61;86.28583333333215;83.16452380952371
112.27;136.56;128.74;93.88;80.46;97.04;85.63041666666548;83.59232142857134
85.0;105.14;136.56;128.74;93.88;90.31;85.27333333333215;83.83357142857133
75.9;81.13;105.14;136.56;128.74;86.07;84.84749999999882;83.9372619047618
65.23;78.56;81.13;105.14;136.56;82.9;84.79833333333214;84.03803571428561
56.39;73.06;78.56;81.13;105.14;81.85;84.51458333333214;84.12297619047608
46.14;68.98;73.06;78.56;81.13;70.59;84.30541666666547;84.1967857142856
39.6;68.03;68.98;73.06;78.56;69.53;84.10208333333213;84.26869047619036
32.32;68.53;68.03;68.98;73.06;64.4;83.94541666666547;84.33285714285704
28.49;68.66;68.53;68.03;68.98;63.88;83.5937499999988;84.37821428571417
26.69;83.62;68.66;68.53;68.03;63.62;83.62041666666546;84.50196428571418
9.95;84.01;83.62;68.66;68.53;64.43;83.2249999999988;84.6215476190475
0.25;77.15;84.01;83.62;68.66;60.53;82.10374999999881;84.67613095238084
0.26;68.5;77.15;84.01;83.62;60.88;80.95541666666547;84.69672619047608
0.22;59.07;68.5;77.15;84.01;54.73;80.03833333333215;84.70035714285703
0.0;38.21;59.07;68.5;77.15;43.29;78.38833333333214;84.6370238095237
-0.96;26.09;38.21;59.07;68.5;42.47;76.43583333333214;84.56357142857131
-1.11;39.51;26.09;38.21;59.07;43.94;75.15083333333214;84.62630952380941
-2.5;41.41;39.51;26.09;38.21;42.14;74.01208333333214;84.79940476190465
-2.52;24.5;41.41;39.51;26.09;41.48;72.30916666666548;84.88244047619037
-2.03;10.06;24.5;41.41;39.51;41.93;69.8149999999988;84.83321428571418
-0.98;20.93;10.06;24.5;41.41;47.7;67.69958333333214;84.73511904761894
0.0;62.36;20.93;10.06;24.5;58.68;66.94541666666547;84.73232142857132
35.44;86.0;62.36;20.93;10.06;74.6;66.61708333333213;84.77458333333323
59.31;119.9;86.0;62.36;20.93;89.36;66.24874999999881;84.95488095238085
75.59;112.27;119.9;86.0;62.36;95.26;65.23666666666547;85.0455357142856
76.67;85.0;112.27;119.9;86.0;91.07;64.3974999999988;85.01392857142847
62.76;75.9;85.0;112.27;119.9;84.63;64.17958333333213;84.95339285714275
46.7;65.23;75.9;85.0;112.27;85.65;63.624166666665474;84.84821428571418
41.1;56.39;65.23;75.9;85.0;77.08;62.92958333333215;84.69666666666656
39.44;46.14;56.39;65.23;75.9;69.99;61.977916666665486;84.55113095238083
38.04;39.6;46.14;56.39;65.23;64.55;60.79333333333215;84.37297619047607
37.44;32.32;39.6;46.14;56.39;64.38;59.284583333332144;84.18202380952368
38.05;28.49;32.32;39.6;46.14;69.51;57.610833333332145;83.97136904761894
82.13;26.69;28.49;32.32;39.6;85.4;55.23874999999881;83.7515476190475
92.71;9.95;26.69;28.49;32.32;105.9;52.152916666665476;83.42726190476179
112.44;0.25;9.95;26.69;28.49;130.79;48.9487499999988;83.06845238095227
96.95;0.26;0.25;9.95;26.69;117.46;46.10541666666547;82.70761904761893
65.01;0.22;0.26;0.25;9.95;97.05;43.65333333333214;82.38315476190465
51.87;0.0;0.22;0.26;0.25;81.86;42.06124999999881;82.12547619047606
34.32;-0.96;0.0;0.22;0.26;81.24;40.93416666666547;81.86696428571418
31.39;-1.11;-0.96;0.0;0.22;77.05;39.24166666666547;81.59880952380941
25.32;-2.5;-1.11;-0.96;0.0;73.67;37.41208333333214;81.33309523809513
25.17;-2.52;-2.5;-1.11;-0.96;74.13;36.28624999999881;81.07119047619037
32.65;-2.03;-2.52;-2.5;-1.11;76.59;35.78249999999881;80.8095238095237
47.68;-0.98;-2.03;-2.52;-2.5;81.57;34.869583333332145;80.51976190476178
85.74;0.0;-0.98;-2.03;-2.52;96.79;32.27124999999881;80.17047619047607
104.73;35.44;0.0;-0.98;-2.03;118.2;30.164583333332143;79.93738095238083
179.44;59.31;35.44;0.0;-0.98;164.05;27.63999999999881;79.75851190476178
204.57;75.59;59.31;35.44;0.0;170.96;26.11166666666548;79.64142857142845
108.55;76.67;75.59;59.31;35.44;130.05;25.764583333332144;79.55571428571416
87.29;62.76;76.67;75.59;59.31;105.77;25.217083333332145;79.42553571428559
79.2;46.7;62.76;76.67;75.59;96.99;24.444999999998814;79.19369047619037
71.99;41.1;46.7;62.76;76.67;88.32;23.80791666666548;78.9795238095237
65.17;39.44;41.1;46.7;62.76;86.69;23.52874999999882;78.79767857142846
68.72;38.04;39.44;41.1;46.7;85.95;23.463749999998814;78.63988095238085
63.65;37.44;38.04;39.44;41.1;85.42;23.67708333333215;78.47952380952373
52.76;38.05;37.44;38.04;39.44;86.35;24.07541666666548;78.29226190476182
55.05;82.13;38.05;37.44;38.04;97.69;26.385416666665478;78.27279761904752
92.67;92.71;82.13;38.05;37.44;121.4;29.833749999998812;78.19428571428561
99.5;112.44;92.71;82.13;38.05;181.26;34.50833333333214;78.08505952380942
84.45;96.95;112.44;92.71;82.13;136.28;38.53708333333214;77.9629761904761
69.22;65.01;96.95;112.44;92.71;98.38;41.23666666666548;77.77226190476182
52.54;51.87;65.01;96.95;112.44;82.87;43.39791666666547;77.59374999999991
43.91;34.32;51.87;65.01;96.95;77.26;44.86791666666547;77.3144642857142
31.25;31.39;34.32;51.87;65.01;77.46;46.22208333333214;77.04267857142848
11.3;25.32;31.39;34.32;51.87;79.38;47.3812499999988;76.75488095238086
10.0;25.17;25.32;31.39;34.32;78.62;48.5349999999988;76.4634523809523
19.41;32.65;25.17;25.32;31.39;80.02;49.9799999999988;76.20190476190467
45.58;47.68;32.65;25.17;25.32;83.02;52.00749999999881;76.00017857142849
53.39;85.74;47.68;32.65;25.17;89.97;55.57999999999881;75.93440476190467
61.05;104.73;85.74;47.68;32.65;102.4;58.46708333333214;75.8542261904761
65.22;179.44;104.73;85.74;47.68;123.01;63.47249999999881;75.94583333333324
64.73;204.57;179.44;104.73;85.74;125.07;68.84666666666548;76.14589285714277
66.05;108.55;204.57;179.44;104.73;105.1;70.1749999999988;76.01791666666658
54.09;87.29;108.55;204.57;179.44;92.73;71.19708333333215;75.90791666666658
50.05;79.2;87.29;108.55;204.57;81.55;72.5512499999988;75.80202380952373
38.0;71.99;79.2;87.29;108.55;79.84;73.83833333333214;75.70482142857135
36.61;65.17;71.99;79.2;87.29;76.1;74.91041666666548;75.57672619047611
35.82;68.72;65.17;71.99;79.2;75.31;76.18874999999882;75.47416666666658
35.1;63.65;68.72;65.17;71.99;73.07;77.28083333333215;75.34458333333325
35.59;52.76;63.65;68.72;65.17;76.04;77.89374999999882;75.14464285714277
35.55;55.05;52.76;63.65;68.72;81.83;76.76541666666547;74.89083333333323
38.29;92.67;55.05;52.76;63.65;101.66;76.76374999999881;74.71982142857134
28.08;99.5;92.67;55.05;52.76;131.32;76.22458333333215;74.23315476190467
8.68;84.45;99.5;92.67;55.05;129.23;75.7037499999988;73.92464285714276
0.01;69.22;84.45;99.5;92.67;97.08;75.87916666666548;73.75107142857134
-0.97;52.54;69.22;84.45;99.5;92.97;75.90708333333215;73.57053571428563
-2.42;43.91;52.54;69.22;84.45;91.04;76.30666666666549;73.37202380952371
-2.45;31.25;43.91;52.54;69.22;85.62;76.30083333333215;73.0969642857142
-2.09;11.3;31.25;43.91;52.54;83.48;75.71666666666549;72.6917261904761
-2.06;10.0;11.3;31.25;43.91;80.55;75.08458333333215;72.2832738095237
-2.45;19.41;10.0;11.3;31.25;82.69;74.53291666666549;71.9224999999999
-0.98;45.58;19.41;10.0;11.3;85.15;74.44541666666548;71.69964285714275
-0.1;53.39;45.58;19.41;10.0;96.09;73.09749999999882;71.48190476190466
23.25;61.05;53.39;45.58;19.41;104.04;71.27749999999881;71.2357738095237
41.82;65.22;61.05;53.39;45.58;135.2;66.51833333333214;70.8917857142856
48.8;64.73;65.22;61.05;53.39;143.44;60.691666666665476;70.53261904761894
34.01;66.05;64.73;65.22;61.05;121.16;58.92083333333215;70.30017857142846
29.92;54.09;66.05;64.73;65.22;105.31;57.53749999999881;70.07017857142846
22.0;50.05;54.09;66.05;64.73;90.21;56.32291666666547;69.88267857142846
14.56;38.0;50.05;54.09;66.05;83.5;54.90666666666547;69.63363095238084
10.94;36.61;38.0;50.05;54.09;80.0;53.71666666666547;69.39857142857132
10.0;35.82;36.61;38.0;50.05;77.37;52.34583333333213;69.16351190476179
7.8;35.1;35.82;36.61;38.0;76.05;51.156249999998785;68.93749999999989
10.94;35.59;35.1;35.82;36.61;75.24;50.440833333332115;68.69672619047608
30.42;35.55;35.59;35.1;35.82;84.02;49.628333333332115;68.42124999999989
39.82;38.29;35.55;35.59;35.1;102.44;47.36249999999878;68.0440476190475
51.76;28.08;38.29;35.55;35.59;130.98;44.38666666666544;67.4295238095237
58.63;8.68;28.08;38.29;35.55;114.36;41.22958333333211;66.71196428571417
31.45;0.01;8.68;28.08;38.29;92.56;38.3458333333321;66.13416666666656
5.22;-0.97;0.01;8.68;28.08;80.17;36.11624999999877;65.5749999999999
-0.08;-2.42;-0.97;0.01;8.68;78.2;34.185833333332106;65.01869047619037
-1.04;-2.45;-2.42;-0.97;0.01;73.92;32.78166666666544;64.49446428571417
-2.7;-2.09;-2.45;-2.42;-0.97;69.02;32.22374999999877;63.98511904761894
-0.05;-2.06;-2.09;-2.45;-2.42;66.81;31.721249999998776;63.49339285714276
0.0;-2.45;-2.06;-2.09;-2.45;69.38;30.810416666665443;62.98660714285703
4.09;-0.98;-2.45;-2.06;-2.09;72.81;28.870416666665438;62.473928571428466
34.92;-0.1;-0.98;-2.45;-2.06;79.88;26.64166666666544;61.90136904761894
39.05;23.25;-0.1;-0.98;-2.45;95.17;25.06666666666544;61.42047619047608
41.92;41.82;23.25;-0.1;-0.98;141.09;24.091666666665443;60.86464285714274
41.99;48.8;41.82;23.25;-0.1;152.29;23.42791666666544;60.3013095238094
41.92;34.01;48.8;41.82;23.25;113.71;22.09291666666544;59.782559523809404
37.87;29.92;34.01;48.8;41.82;91.35;21.085833333332108;59.33380952380941
33.93;22.0;29.92;34.01;48.8;79.74;19.917083333332105;58.9277976190475
29.78;14.56;22.0;29.92;34.01;79.87;18.94041666666544;58.51744047619036
29.35;10.94;14.56;22.0;29.92;74.0;17.870833333332104;58.106369047618934
29.96;10.0;10.94;14.56;22.0;72.91;16.794999999998772;57.705357142857025
30.01;7.8;10.0;10.94;14.56;72.29;15.657499999998771;57.299107142857025
30.44;10.94;7.8;10.0;10.94;77.1;14.630416666665438;56.916369047618936
31.94;30.42;10.94;7.8;10.0;82.98;14.416666666665437;56.59732142857131
35.08;39.82;30.42;10.94;7.8;93.5;14.480416666665436;56.224583333333214
42.96;51.76;39.82;30.42;10.94;104.06;15.467083333332104;55.753035714285595
42.74;58.63;51.76;39.82;30.42;96.06;17.548333333332103;55.4213095238094
38.69;31.45;58.63;51.76;39.82;81.08;18.8583333333321;55.0575595238094
38.09;5.22;31.45;58.63;51.76;77.81;19.11624999999877;54.61142857142845
34.98;-0.08;5.22;31.45;58.63;72.95;19.21374999999877;54.14547619047606
34.17;-1.04;-0.08;5.22;31.45;70.35;19.27249999999877;53.69928571428558
32.61;-2.7;-1.04;-0.08;5.22;68.74;19.247083333332103;53.272380952380814
31.77;-0.05;-2.7;-1.04;-0.08;65.37;19.330833333332105;52.87440476190463
32.13;0.0;-0.05;-2.7;-1.04;69.92;19.432916666665438;52.46142857142844
34.29;4.09;0.0;-0.05;-2.7;71.7;19.644166666665438;52.05238095238083
42.07;34.92;4.09;0.0;-0.05;80.46;21.103333333332106;51.78476190476179
80.45;39.05;34.92;4.09;0.0;93.88;21.761666666665437;51.45071428571416
97.0;41.92;39.05;34.92;4.09;128.74;21.765833333332107;50.860416666666545
107.63;41.99;41.92;39.05;34.92;136.56;21.482083333332103;50.203869047618916
105.27;41.92;41.99;41.92;39.05;105.14;21.811666666665435;49.77654761904749
60.05;37.87;41.92;41.99;41.92;81.13;22.142916666665432;49.45821428571416
25.74;33.93;37.87;41.92;41.99;78.56;22.639999999998764;49.18553571428559
19.57;29.78;33.93;37.87;41.92;73.06;23.274166666665433;48.88738095238083
17.15;29.35;29.78;33.93;37.87;68.98;24.041249999998765;48.62160714285702
16.18;29.96;29.35;29.78;33.93;68.03;24.872916666665432;48.365952380952265
26.07;30.01;29.96;29.35;29.78;68.53;25.7983333333321;48.1142857142856
59.98;30.44;30.01;29.96;29.35;68.66;26.6108333333321;47.8365476190475
80.02;31.94;30.44;30.01;29.96;83.62;26.67416666666544;47.532738095237974
70.01;35.08;31.94;30.44;30.01;84.01;26.476666666665437;47.18499999999988
70.02;42.96;35.08;31.94;30.44;77.15;26.109999999998774;46.821309523809404
59.92;42.74;42.96;35.08;31.94;68.5;25.44791666666544;46.503928571428446
58.07;38.69;42.74;42.96;35.08;59.07;25.7495833333321;46.25160714285702
36.5;38.09;38.69;42.74;42.96;38.21;27.119166666665436;46.01517857142844
30.2;34.98;38.09;38.69;42.74;26.09;28.579999999998773;45.78916666666654
24.33;34.17;34.98;38.09;38.69;39.51;30.0470833333321;45.573809523809395
14.53;32.61;34.17;34.98;38.09;41.41;31.518333333332105;45.358749999999866
13.34;31.77;32.61;34.17;34.98;24.5;32.84416666666544;45.15874999999987
25.4;32.13;31.77;32.61;34.17;10.06;34.182916666665434;44.933809523809394
30.01;34.29;32.13;31.77;32.61;20.93;35.44124999999877;44.71113095238083
77.46;42.07;34.29;32.13;31.77;62.36;35.73916666666543;44.48261904761892
95.65;80.45;42.07;34.29;32.13;86.0;37.46416666666544;44.40267857142844
121.92;97.0;80.45;42.07;34.29;119.9;39.75916666666544;44.21374999999987
132.15;107.63;97.0;80.45;42.07;112.27;42.49416666666544;44.041547619047485
110.83;105.27;107.63;97.0;80.45;85.0;45.13374999999878;44.0423214285713
88.09;60.05;105.27;107.63;97.0;75.9;46.05791666666545;43.91684523809511
81.59;25.74;60.05;105.27;107.63;65.23;45.716666666665446;43.60244047619034
90.58;19.57;25.74;60.05;105.27;56.39;45.291249999998776;43.28404761904748
84.82;17.15;19.57;25.74;60.05;46.14;44.78291666666545;42.97553571428558
83.52;16.18;17.15;19.57;25.74;39.6;44.20874999999879;42.666904761904625
80.49;26.07;16.18;17.15;19.57;32.32;44.04458333333212;42.41416666666653
74.74;59.98;26.07;16.18;17.15;28.49;45.27541666666545;42.36249999999986
71.13;80.02;59.98;26.07;16.18;26.69;47.27874999999878;42.3410714285713
61.75;70.01;80.02;59.98;26.07;9.95;48.73416666666545;42.25773809523796
51.74;70.02;70.01;80.02;59.98;0.25;49.86166666666545;42.21529761904749
37.18;59.92;70.02;70.01;80.02;0.26;50.577499999998786;42.164226190476064
25.63;58.07;59.92;70.02;70.01;0.22;51.384999999998776;42.15827380952368
9.33;36.5;58.07;59.92;70.02;0.0;51.31874999999878;42.14809523809511
3.59;30.2;36.5;58.07;59.92;-0.96;51.119583333332116;42.17255952380939
3.18;24.33;30.2;36.5;58.07;-1.11;50.70958333333211;42.082202380952246
1.94;14.53;24.33;30.2;36.5;-2.5;49.95624999999878;41.92220238095225
1.9;13.34;14.53;24.33;30.2;-2.52;49.18833333333211;41.855773809523676
4.27;25.4;13.34;14.53;24.33;-2.03;48.90791666666544;41.9470833333332
4.9;30.01;25.4;13.34;14.53;-0.98;48.72958333333211;42.00113095238081
32.0;77.46;30.01;25.4;13.34;0.0;50.20416666666545;42.09101190476177
86.5;95.65;77.46;30.01;25.4;35.44;50.83749999999878;42.14845238095224
93.93;121.92;95.65;77.46;30.01;59.31;51.87583333333212;42.160476190476054
109.23;132.15;121.92;95.65;77.46;75.59;52.897499999998786;42.278809523809386
104.94;110.83;132.15;121.92;95.65;76.67;53.12916666666545;42.43255952380938
40.06;88.09;110.83;132.15;121.92;62.76;54.297499999998784;42.50511904761891
24.11;81.59;88.09;110.83;132.15;46.7;56.62458333333211;42.602499999999864
26.92;90.58;81.59;88.09;110.83;41.1;59.583333333332114;42.80601190476177
25.74;84.82;90.58;81.59;88.09;39.44;62.40291666666544;43.03624999999986
25.16;83.52;84.82;90.58;81.59;38.04;65.20874999999877;43.297678571428435
24.95;80.49;83.52;84.82;90.58;37.44;67.47624999999877;43.58440476190462
27.89;74.74;80.49;83.52;84.82;38.05;68.09124999999877;43.85970238095224
74.02;71.13;74.74;80.49;83.52;82.13;67.72083333333211;44.12422619047605
104.52;61.75;71.13;74.74;80.49;92.71;67.37666666666544;44.43255952380939
130.26;51.74;61.75;71.13;74.74;112.44;66.61499999999877;44.73904761904748
100.46;37.18;51.74;61.75;71.13;96.95;65.66749999999878;44.958809523809386
85.67;25.63;37.18;51.74;61.75;65.01;64.31583333333212;45.11005952380939
71.92;9.33;25.63;37.18;51.74;51.87;63.18374999999878;45.1655952380951
64.27;3.59;9.33;25.63;37.18;34.32;62.074999999998774;45.19267857142844
64.17;3.18;3.59;9.33;25.63;31.39;61.19374999999878;45.21821428571415
60.87;1.94;3.18;3.59;9.33;25.32;60.669166666665454;45.24464285714272
59.91;1.9;1.94;3.18;3.59;25.17;60.192499999998795;45.270952380952245
68.19;4.27;1.9;1.94;3.18;32.65;59.31208333333212;45.30845238095225
79.66;4.9;4.27;1.9;1.94;47.68;58.265833333332125;45.343452380952236
91.12;32.0;4.9;4.27;1.9;85.74;56.371666666665455;45.53392857142843
90.1;86.5;32.0;4.9;4.27;104.73;55.99041666666545;45.837857142857004
127.28;93.93;86.5;32.0;4.9;179.44;54.824166666665455;46.04392857142843
132.05;109.23;93.93;86.5;32.0;204.57;53.86916666666545;46.24416666666652
100.89;104.94;109.23;93.93;86.5;108.55;53.623749999998786;46.412440476190326
48.52;40.06;104.94;109.23;93.93;87.29;51.62249999999879;46.277321428571284
35.15;24.11;40.06;104.94;109.23;79.2;49.22749999999879;46.142857142857
35.46;26.92;24.11;40.06;104.94;71.99;46.574999999998795;46.05845238095223
35.05;25.74;26.92;24.11;40.06;65.17;44.11333333333213;45.97690476190461
34.81;25.16;25.74;26.92;24.11;68.72;41.681666666665464;45.900238095237945
34.74;24.95;25.16;25.74;26.92;63.65;39.3674999999988;45.82589285714271
35.19;27.89;24.95;25.16;25.74;52.76;37.415416666665465;45.765416666666525
50.73;74.02;27.89;24.95;25.16;55.05;37.53583333333213;45.71714285714271
95.99;104.52;74.02;27.89;24.95;92.67;39.31791666666546;45.78744047619033
118.21;130.26;104.52;74.02;27.89;99.5;42.58958333333213;45.893511904761766
112.66;100.46;130.26;104.52;74.02;84.45;45.2262499999988;45.91440476190463
91.75;85.67;100.46;130.26;104.52;69.22;47.727916666665465;46.037380952380815
82.62;71.92;85.67;100.46;130.26;52.54;50.33583333333214;46.15672619047606
69.91;64.27;71.92;85.67;100.46;43.91;52.864166666665476;46.334999999999866
55.31;64.17;64.27;71.92;85.67;31.25;55.405416666665474;46.53011904761892
47.01;60.87;64.17;64.27;71.92;11.3;57.86083333333213;46.74172619047606
40.05;59.91;60.87;64.17;64.27;10.0;60.27791666666547;46.94851190476177
36.41;68.19;59.91;60.87;64.17;19.41;62.9412499999988;47.16005952380939
51.76;79.66;68.19;59.91;60.87;45.58;66.0562499999988;47.35041666666653
58.63;91.12;79.66;68.19;59.91;53.39;68.51958333333214;47.38244047619034
103.32;90.1;91.12;79.66;68.19;61.05;68.66958333333213;47.295357142857014
130.64;127.28;90.1;91.12;79.66;65.22;70.05916666666546;46.98488095238082
147.42;132.05;127.28;90.1;91.12;64.73;71.00999999999878;46.55321428571416
119.11;100.89;132.05;127.28;90.1;66.05;70.8412499999988;46.507619047618924
74.21;48.52;100.89;132.05;127.28;54.09;71.19374999999879;46.27684523809511
50.55;35.15;48.52;100.89;132.05;50.05;71.6537499999988;46.01464285714273
52.97;35.46;35.15;48.52;100.89;38.0;72.00958333333213;45.79720238095226
52.23;35.05;35.46;35.15;48.52;36.61;72.3974999999988;45.617916666666545
50.87;34.81;35.05;35.46;35.15;35.82;72.79958333333212;45.41607142857131
48.01;34.74;34.81;35.05;35.46;35.1;73.20749999999879;45.243988095237974
52.26;35.19;34.74;34.81;35.05;35.59;73.51166666666545;45.139404761904636
53.06;50.73;35.19;34.74;34.81;35.55;72.54124999999878;45.11369047619035
104.9;95.99;50.73;35.19;34.74;38.29;72.18583333333213;45.13345238095225
116.77;118.21;95.99;50.73;35.19;28.08;71.6837499999988;45.2448214285713
107.48;112.66;118.21;95.99;50.73;8.68;72.19208333333212;45.41273809523797
90.19;91.75;112.66;118.21;95.99;0.01;72.44541666666545;45.54684523809511
83.66;82.62;91.75;112.66;118.21;-0.97;72.89124999999878;45.725892857142725
77.57;69.91;82.62;91.75;112.66;-2.42;73.12624999999879;45.88065476190463
71.18;55.31;69.91;82.62;91.75;-2.45;72.75708333333212;46.023869047618916
61.93;47.01;55.31;69.91;82.62;-2.09;72.17958333333212;46.23642857142844
62.09;40.05;47.01;55.31;69.91;-2.06;71.35208333333212;46.41529761904749
59.89;36.41;40.05;47.01;55.31;-2.45;70.02791666666545;46.51648809523797
64.1;51.76;36.41;40.05;47.01;-0.98;68.86541666666544;46.55327380952368
87.95;58.63;51.76;36.41;40.05;-0.1;67.51166666666545;46.58446428571416
103.95;103.32;58.63;51.76;36.41;23.25;68.06249999999878;46.8360714285713
124.48;130.64;103.32;58.63;51.76;41.82;68.20249999999878;47.22547619047606
134.42;147.42;130.64;103.32;58.63;48.8;68.84291666666545;47.71767857142844
113.97;119.11;147.42;130.64;103.32;34.01;69.6020833333321;48.033511904761774
94.22;74.21;119.11;147.42;130.64;29.92;70.67249999999878;48.15327380952368
85.85;50.55;74.21;119.11;147.42;22.0;71.31416666666543;48.15624999999987
51.55;52.97;50.55;74.21;119.11;14.56;72.04374999999877;48.24535714285702
50.52;52.23;52.97;50.55;74.21;10.94;72.7595833333321;48.3383333333332
29.92;50.87;52.23;52.97;50.55;10.0;73.42874999999877;48.42791666666654
25.9;48.01;50.87;52.23;52.97;7.8;73.98166666666543;48.50476190476178
25.69;52.26;48.01;50.87;52.23;10.94;74.69291666666543;48.603988095237966
25.49;53.06;52.26;48.01;50.87;30.42;74.78999999999876;48.708214285714156
38.38;104.9;53.06;52.26;48.01;39.82;75.16124999999876;49.104702380952254
59.96;116.77;104.9;53.06;52.26;51.76;75.10124999999876;49.632619047618924
39.9;107.48;116.77;104.9;53.06;58.63;74.88541666666542;50.22071428571415
23.34;90.19;107.48;116.77;104.9;31.45;74.82041666666542;50.75749999999987
4.98;83.66;90.19;107.48;116.77;5.22;74.86374999999876;51.26124999999987
1.09;77.57;83.66;90.19;107.48;-0.08;75.18291666666542;51.73738095238082
-0.16;71.18;77.57;83.66;90.19;-1.04;75.84416666666543;52.17565476190463
-0.59;61.93;71.18;77.57;83.66;-2.7;76.4658333333321;52.55672619047606
-0.78;62.09;61.93;71.18;77.57;-0.05;77.38416666666542;52.9385714285713
-0.18;59.89;62.09;61.93;71.18;0.0;78.36249999999876;53.30964285714273
3.08;64.1;59.89;62.09;61.93;4.09;78.87666666666543;53.697023809523685
19.99;87.95;64.1;59.89;62.09;34.92;80.09833333333209;54.22113095238083
19.95;103.95;87.95;64.1;59.89;39.05;80.1245833333321;54.70148809523798
9.42;124.48;103.95;87.95;64.1;41.92;79.86791666666544;55.193511904761785
4.69;134.42;124.48;103.95;87.95;41.99;79.32624999999877;55.70315476190465
2.63;113.97;134.42;124.48;103.95;41.92;79.11208333333211;56.17910714285703
0.87;94.22;113.97;134.42;124.48;37.87;79.9458333333321;56.56184523809512
-0.11;85.85;94.22;113.97;134.42;33.93;81.41666666666544;56.94190476190464
0.01;51.55;85.85;94.22;113.97;29.78;81.35749999999877;57.162083333333214
0.31;50.52;51.55;85.85;94.22;29.35;81.28624999999876;57.39767857142845
-0.06;29.92;50.52;51.55;85.85;29.96;80.4133333333321;57.51624999999988
-0.16;25.9;29.92;50.52;51.55;30.01;79.4920833333321;57.623988095237976
-0.59;25.69;25.9;29.92;50.52;30.44;78.38499999999878;57.7117857142856
-0.16;25.49;25.69;25.9;29.92;31.94;77.23624999999878;57.68244047619036
72.49;38.38;25.49;25.69;25.9;35.08;74.46458333333211;57.67386904761892
106.84;59.96;38.38;25.49;25.69;42.96;72.09749999999879;57.72267857142844
93.31;39.9;59.96;38.38;25.49;42.74;69.28166666666546;57.611190476190345
65.77;23.34;39.9;59.96;38.38;38.69;66.49624999999878;57.56291666666654
20.34;4.98;23.34;39.9;59.96;38.09;63.217916666665445;57.56148809523796
1.96;1.09;4.98;23.34;39.9;34.98;60.03124999999878;57.56845238095225
0.34;-0.16;1.09;4.98;23.34;34.17;57.058749999998774;57.57369047619035
0.01;-0.59;-0.16;1.09;4.98;32.61;54.45374999999877;57.58624999999988
0.02;-0.78;-0.59;-0.16;1.09;31.77;51.834166666665446;57.58190476190463
19.08;-0.18;-0.78;-0.59;-0.16;32.13;49.33124999999877;57.5808333333332
63.89;3.08;-0.18;-0.78;-0.59;34.29;46.78874999999877;57.5748214285713
83.82;19.99;3.08;-0.18;-0.78;42.07;43.9570833333321;57.48595238095225
103.37;19.95;19.99;3.08;-0.18;80.45;40.4570833333321;57.37226190476178
132.99;9.42;19.95;19.99;3.08;97.0;35.66291666666543;57.1788095238094
166.63;4.69;9.42;19.95;19.99;107.63;30.25749999999877;56.956785714285594
133.04;2.63;4.69;9.42;19.95;105.27;25.618333333332103;56.72291666666654
85.8;0.87;2.63;4.69;9.42;60.05;21.72874999999877;56.50267857142845
69.82;-0.11;0.87;2.63;4.69;25.74;18.1470833333321;56.300059523809395
